book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,NonEnglish
838,8648,8648,1150594,79,312861877,9780312861870.0,Orson Scott Card,1991.0,Xenocide,"Xenocide (Ender's Saga, #3)",eng,3.77,104467,115183,3217,1842,8424,33016,43038,28863,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
900,61535,61535,1746717,104,199291152,9780199291150.0,Richard Dawkins,1976.0,The Selfish Gene,The Selfish Gene,eng,4.11,96564,101017,2460,2783,4298,15845,33818,44273,https://images.gr-assets.com/books/1366758096m/61535.jpg,https://images.gr-assets.com/books/1366758096s/61535.jpg,0
901,4965,4965,3211895,20,142001430,9780142001430.0,Geraldine Brooks,2001.0,Year of Wonders: A Novel of the Plague,Year of Wonders,eng,4.0,104283,108029,8124,1491,4853,21931,43557,36197,https://images.gr-assets.com/books/1327936622m/4965.jpg,https://images.gr-assets.com/books/1327936622s/4965.jpg,0
916,7603,7603,903067,69,812971060,9780812971060.0,Azar Nafisi,2003.0,Reading Lolita in Tehran: A Memoir in Books,Reading Lolita in Tehran,eng,3.57,94696,98413,6576,4270,10670,28610,34061,20802,https://images.gr-assets.com/books/1397751318m/7603.jpg,https://images.gr-assets.com/books/1397751318s/7603.jpg,0
924,10964693,10964693,15668403,78,374203059,9780374203050.0,Jeffrey Eugenides,2011.0,The Marriage Plot,The Marriage Plot,eng,3.42,90551,99271,10634,4472,12653,33397,33807,14942,https://images.gr-assets.com/books/1328736940m/10964693.jpg,https://images.gr-assets.com/books/1328736940s/10964693.jpg,0
937,18116,18116,1943518,81,440238609,9780440238610.0,Philip Pullman,2000.0,His Dark Materials,His Dark Materials (His Dark Materials #1-3),eng,4.25,88227,102040,4499,1672,3744,13475,31455,51694,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
944,10584,10584,14015,132,451188462,9780451188460.0,Stephen King,1996.0,Desperation,Desperation,eng,3.8,94821,100128,1787,2284,8007,27093,32961,29783,https://images.gr-assets.com/books/1395764566m/10584.jpg,https://images.gr-assets.com/books/1395764566s/10584.jpg,0
951,22283,7076703,1602338,63,009928264X,9780099282650.0,Chuck Palahniuk,1999.0,Survivor,Survivor,en-US,3.93,49551,88231,3078,903,4759,20844,34767,26958,https://images.gr-assets.com/books/1327346693m/22283.jpg,https://images.gr-assets.com/books/1327346693s/22283.jpg,0
959,7588,7588,3298883,766,142437344,9780142437350.0,"James Joyce, Seamus Deane",1916.0,A Portrait of the Artist as a Young Man,A Portrait of the Artist as a Young Man,eng,3.6,92569,103232,3934,6367,11067,26108,33169,26521,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
977,15645,15645,2377563,856,812970063,9780812970070.0,"Dante Alighieri, Anthony M. Esolen",1320.0,Inferno,Inferno (The Divine Comedy #1),,3.99,87511,109200,3576,1930,6267,23308,37680,40015,https://images.gr-assets.com/books/1333579470m/15645.jpg,https://images.gr-assets.com/books/1333579470s/15645.jpg,0
1003,61666,61666,2416056,90,2266079999,9782266079990.0,Carl Sagan,1985.0,Contact,Contact,eng,4.11,90917,96012,2126,884,3383,18025,36041,37679,https://images.gr-assets.com/books/1408792653m/61666.jpg,https://images.gr-assets.com/books/1408792653s/61666.jpg,0
1005,3711,3711,7480,115,375703861,9780375703870.0,Zadie Smith,1999.0,White Teeth,White Teeth,en-US,3.75,82474,90629,5347,2679,7363,23002,34725,22860,https://images.gr-assets.com/books/1374739885m/3711.jpg,https://images.gr-assets.com/books/1374739885s/3711.jpg,0
1011,1379961,1379961,3020568,76,067001821X,,Geraldine Brooks,2008.0,People of the Book,People of the Book,eng,4.0,95796,101619,9936,1408,4831,20633,39762,34985,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1025,7214,7214,10352,38,785263705,9780785263710.0,Donald Miller,2003.0,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,en-US,3.92,82090,83060,3546,2857,5382,16699,28410,29712,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1049,68427,68427,2908871,60,765350378,9780765350370.0,Brandon Sanderson,2005.0,Elantris,"Elantris (Elantris, #1)",eng,4.17,95950,105780,6438,1311,2974,16025,41443,44027,https://images.gr-assets.com/books/1475740953m/68427.jpg,https://images.gr-assets.com/books/1475740953s/68427.jpg,0
1068,29209,29209,29679,62,1573225789,9781573225790.0,James McBride,1996.0,The Color of Water: A Black Man's Tribute to His White Mother,The Color of Water: A Black Man's Tribute to His White Mother,en-US,4.06,80906,83888,4174,1206,3218,15996,32338,31130,https://images.gr-assets.com/books/1401311300m/29209.jpg,https://images.gr-assets.com/books/1401311300s/29209.jpg,0
1074,4982,4982,905970,102,1857988841,9781857988840.0,Kurt Vonnegut Jr.,1959.0,The Sirens of Titan,The Sirens of Titan,en-GB,4.16,72493,83867,3241,552,2636,14460,31577,34642,https://images.gr-assets.com/books/1419363185m/4982.jpg,https://images.gr-assets.com/books/1419363185s/4982.jpg,0
1079,13103,13103,2603195,134,446671002,9780446671000.0,James Redfield,1993.0,The Celestine Prophecy,"The Celestine Prophecy (Celestine Prophecy, #1)",en-US,3.6,72675,77657,3229,6094,8677,18351,21637,22898,https://images.gr-assets.com/books/1341360412m/13103.jpg,https://images.gr-assets.com/books/1341360412s/13103.jpg,0
1097,89375,89375,2957021,54,800759494,9780800759490.0,"Don Piper, Cecil Murphey",2004.0,90 Minutes in Heaven,90 Minutes in Heaven: A True Story of Death and Life,,3.91,67937,69968,3056,2082,5200,15796,20710,26180,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1101,1609451,1609451,3079132,53,743496744,9780743496740.0,Jodi Picoult,2008.0,Change of Heart,Change of Heart,en-US,3.91,86471,90401,5881,1332,4859,21935,34687,27588,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1105,106,106,3634570,140,441172695,9780441172700.0,Frank Herbert,1969.0,Dune Messiah,Dune Messiah (Dune Chronicles #2),eng,3.86,82580,90432,2283,1026,5333,23541,36242,24290,https://images.gr-assets.com/books/1392528394m/106.jpg,https://images.gr-assets.com/books/1392528394s/106.jpg,0
1106,17267,17267,1215780,82,6280560,9790007672390.0,C.S. Lewis,1945.0,The Great Divorce,The Great Divorce,en-US,4.28,75031,80763,3847,1213,2311,10473,25434,41332,https://images.gr-assets.com/books/1166805741m/17267.jpg,https://images.gr-assets.com/books/1166805741s/17267.jpg,0
1113,51893,51893,196327,970,140047484,9780140047490.0,"Friedrich Nietzsche, Walter Kaufmann",1883.0,Also sprach Zarathustra,Thus Spoke Zarathustra,eng,4.05,65362,79615,2185,1875,4197,14658,26373,32512,https://images.gr-assets.com/books/1480901846m/51893.jpg,https://images.gr-assets.com/books/1480901846s/51893.jpg,0
1116,7913305,7913305,11196793,45,,,Amish Tripathi,2010.0,The Immortals of Meluha,"The Immortals of Meluha (Shiva Trilogy, #1)",eng,4.0,62784,70458,4023,1181,3044,13102,30076,23055,https://images.gr-assets.com/books/1334659192m/7913305.jpg,https://images.gr-assets.com/books/1334659192s/7913305.jpg,0
1131,47401,47401,2930558,143,014100018X,9780141000180.0,Joanne Harris,1998.0,Chocolat,"Chocolat (Chocolat, #1)",eng,3.95,84770,93092,3437,916,4161,22099,37751,28165,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1132,293101,293101,284389,43,553116606,9780553116600.0,Jay Anson,1977.0,The Amityville Horror,The Amityville Horror,eng,3.82,80959,83364,1567,1955,6514,22774,25273,26848,https://images.gr-assets.com/books/1306079371m/293101.jpg,https://images.gr-assets.com/books/1306079371s/293101.jpg,0
1156,611298,611298,2884260,28,446580503,9780446580500.0,"Stephen Colbert, Richard Dahm, Paul Dinello, Allison Silverman, Michael Brumm, Eric Drydale, Rob Dubbin, Glenn Eichler, Peter Grosz, Peter Gwinn, Jay Katsir, Laura Krafft, Frank Lesser, Tom Purcell",2007.0,I Am America (And So Can You!),I Am America (And So Can You!),en-US,3.91,71023,72740,3328,1209,4029,17615,27295,22592,https://images.gr-assets.com/books/1435873807m/611298.jpg,https://images.gr-assets.com/books/1435873807s/611298.jpg,0
1158,42697,42697,804397,79,553258478,9780553258480.0,Leon Uris,1958.0,Exodus,Exodus,eng,4.33,77258,79096,1442,458,1544,10026,26245,40823,https://images.gr-assets.com/books/1359742531m/42697.jpg,https://images.gr-assets.com/books/1359742531s/42697.jpg,0
1167,6656,6656,809248,1579,679433139,9780679433130.0,"Dante Alighieri, Allen Mandelbaum, Eugenio Montale",1308.0,La Divina Commedia,The Divine Comedy,eng,4.06,74130,88924,2745,1235,4476,17788,29573,35852,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1168,48757,48757,55188,67,1405204265,9781405204260.0,"Benjamin Hoff, Ernest H. Shepard",1982.0,The Tao of Pooh,The Tao of Pooh,eng,4.01,69975,77697,3027,1341,3865,16342,27011,29138,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1171,28078,28078,815591,65,812968972,9780812968970.0,Sarah Dunant,2003.0,The Birth of Venus,The Birth of Venus,en-US,3.79,78129,79989,2952,1743,5465,22050,29609,21122,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1180,6642715,6642715,19051480,85,670021458,9780670021450.0,"Elif Shafak, إليف شافاق, ارسلان فصیحی, محمد درويش",2010.0,The Forty Rules of Love,The Forty Rules of Love,eng,4.17,35283,73274,10114,2119,3582,10129,21560,35884,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1189,43877,43877,43268,138,62515675,9780062515670.0,Robin S. Sharma,1996.0,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams & Reaching Your Destiny,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams  Reaching Your Destiny,eng,3.77,52031,65477,3517,2900,5582,14980,22014,20001,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1206,1428,1428,3249453,25,61122092,9780061122100.0,"Paulo Coelho, Alan R. Clarke",1994.0,Na margem do rio Piedra eu sentei e chorei,By the River Piedra I Sat Down and Wept,eng,3.57,62106,70825,3055,3569,8464,20303,21049,17440,https://images.gr-assets.com/books/1466877798m/1428.jpg,https://images.gr-assets.com/books/1466877798s/1428.jpg,0
1218,17309,17309,2298572,40,1581345283,9781581345280.0,Frank E. Peretti,1986.0,This Present Darkness,"This Present Darkness (Darkness, #1)",eng,4.24,71815,74070,1576,1574,2825,10154,21084,38433,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1247,228296,228296,883024,146,451194004,9780451194010.0,Ira Levin,1967.0,Rosemary's Baby,Rosemary's Baby,eng,3.96,78766,84575,2256,1458,4285,19367,30332,29133,https://images.gr-assets.com/books/1327878603m/228296.jpg,https://images.gr-assets.com/books/1327878603s/228296.jpg,0
1250,412732,412732,827497,113,140042520,9780140042530.0,Jack Kerouac,1958.0,The Dharma Bums,The Dharma Bums,en-US,3.94,62454,67665,2346,1290,4017,15055,24541,22762,https://images.gr-assets.com/books/1428986082m/412732.jpg,https://images.gr-assets.com/books/1428986082s/412732.jpg,0
1262,112,112,3634573,116,441104029,9780441104020.0,Frank Herbert,1976.0,Children of Dune,Children of Dune (Dune Chronicles #3),eng,3.9,74133,79736,1374,861,4425,20138,30723,23589,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1265,15197,15197,1782551,25,679729771,9780679729780.0,Art Spiegelman,1991.0,Maus II : And Here My Troubles Began,"Maus II: A Survivor's Tale: And Here My Troubles Began (Maus, #2)",eng,4.41,90147,91269,2392,1337,1827,8751,25772,53582,https://images.gr-assets.com/books/1327887479m/15197.jpg,https://images.gr-assets.com/books/1327887479s/15197.jpg,0
1277,73186,73186,333464,52,310226058,9780310226060.0,Lee Strobel,1988.0,The Case for Christ,The Case for Christ,,4.1,67128,69643,1377,2248,3100,11150,21955,31190,https://images.gr-assets.com/books/1448776489m/73186.jpg,https://images.gr-assets.com/books/1448776489s/73186.jpg,0
1283,227265,227265,1041162,43,553375407,9780553375400.0,Daniel Quinn,1992.0,Ishmael: An Adventure of the Mind and Spirit,Ishmael:A Novel,en-US,3.97,63304,65968,4332,2488,4505,11881,20450,26644,https://images.gr-assets.com/books/1388180479m/227265.jpg,https://images.gr-assets.com/books/1388180479s/227265.jpg,0
1294,43369,43369,3442838,83,446579807,9780446579800.0,Christopher Hitchens,2007.0,God is Not Great: How Religion Poisons Everything,god is Not Great: How Religion Poisons Everything,eng,3.96,64347,69948,3989,2982,3856,12657,24274,26179,https://images.gr-assets.com/books/1411218313m/43369.jpg,https://images.gr-assets.com/books/1411218313s/43369.jpg,0
1303,347852,347852,2747475,94,671250671,9780671250680.0,M. Scott Peck,1978.0,"The Road Less Traveled:  A New Psychology of Love, Traditional Values, and Spiritual Growth","The Road Less Traveled: A New Psychology of Love, Traditional Values, and Spiritual Growth",en-US,4.03,61238,66741,1689,1319,3294,13426,22757,25945,https://images.gr-assets.com/books/1322673263m/347852.jpg,https://images.gr-assets.com/books/1322673263s/347852.jpg,0
1314,22463,22463,481941,1004,785819118,9780785819110.0,Charles Darwin,1859.0,On the Origin of Species by Means of Natural Selection or the Preservation of Favoured Races in the Struggle for Life,The Origin of Species,eng,3.97,64162,74056,1729,2513,4297,15150,22868,29228,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1315,25179,25179,781193,40,1891830430,9781891830430.0,Craig Thompson,2003.0,Blankets,Blankets,eng,4.06,70454,72621,5024,1727,3601,13030,24472,29791,https://images.gr-assets.com/books/1460925949m/25179.jpg,https://images.gr-assets.com/books/1460925949s/25179.jpg,0
1347,20926278,20926278,27239641,76,1476770387,9781476770380.0,Stephen King,2014.0,Revival,Revival,en-US,3.75,53662,69091,8563,1438,4573,19386,27879,15815,https://images.gr-assets.com/books/1394651975m/20926278.jpg,https://images.gr-assets.com/books/1394651975s/20926278.jpg,0
1357,29797,29797,1960084,193,486426750,9780486426750.0,John Bunyan,1678.0,,The Pilgrim's Progress,,3.98,67777,76121,2166,2639,5492,14895,20757,32338,https://images.gr-assets.com/books/1405982367m/29797.jpg,https://images.gr-assets.com/books/1405982367s/29797.jpg,0
1368,34484,34484,1636629,81,552152978,9780552152980.0,Terry Pratchett,1992.0,Small Gods,"Small Gods (Discworld, #13)",en-GB,4.27,72588,81526,1978,310,1670,12118,28674,38754,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1384,38210,38210,1651617,94,1573221112,9781573221120.0,"Dalai Lama XIV, Howard C. Cutler",1998.0,The Art of Happiness: A Handbook for Living,The Art of Happiness,eng,4.14,61498,64415,1811,895,2240,11259,22402,27619,https://images.gr-assets.com/books/1309287434m/38210.jpg,https://images.gr-assets.com/books/1309287434s/38210.jpg,0
1393,30933,30933,2952196,157,316926345,9780316926350.0,Evelyn Waugh,1945.0,Brideshead Revisited: The Sacred and Profane Memories of Captain Charles Ryder,Brideshead Revisited: The Sacred and Profane Memories of Captain Charles Ryder,eng,3.99,69087,76246,3430,1543,4150,15441,27191,27921,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1401,615570,615570,2210934,72,1585421464,9781585421470.0,Julia Cameron,1992.0,The Artist's Way: A Spiritual Path to Higher Creativity,The Artist's Way: A Spiritual Path to Higher Creativity,eng,3.89,66049,68129,1778,4362,4667,12282,19762,27056,https://images.gr-assets.com/books/1440952332m/615570.jpg,https://images.gr-assets.com/books/1440952332s/615570.jpg,0
1403,6587879,6587879,6781405,8,61147958,9780061147950.0,Joe Hill,2009.0,Horns,Horns,en-US,3.92,66287,76605,7298,1490,3986,16998,31102,23029,https://images.gr-assets.com/books/1402958805m/6587879.jpg,https://images.gr-assets.com/books/1402958805s/6587879.jpg,0
1405,6080337,6080337,6257025,82,385528779,9780385528770.0,Margaret Atwood,2009.0,The Year of the Flood,"The Year of the Flood  (MaddAddam, #2)",eng,4.05,68597,77159,6394,743,2970,14154,33112,26180,https://images.gr-assets.com/books/1327906873m/6080337.jpg,https://images.gr-assets.com/books/1327906873s/6080337.jpg,0
1426,10913,10913,3349582,50,60878061,9780060878060.0,Jodi Picoult,1999.0,Keeping Faith,Keeping Faith,,3.79,62405,69258,3462,1023,4612,19883,26392,17348,https://images.gr-assets.com/books/1407111555m/10913.jpg,https://images.gr-assets.com/books/1407111555s/10913.jpg,0
1438,103610,103610,99898,36,1576737330,9781576737330.0,Bruce H. Wilkinson,2000.0,The Prayer of Jabez:  Breaking Through to the Blessed Life,The Prayer of Jabez:  Breaking Through to the Blessed Life,eng,3.92,57468,58056,550,2961,4213,11797,14888,24197,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
